ID,SalePrice,Garage,Overall Qual,Gr Liv Area,Total Bsmt SF,Lot Area,Year Built,Full Bath,Bedroom AbvGr,Neighborhood,House Style
1941,153000,yes,4,1647,1105,9532,1953,1,3,NAmes,1Story
1942,112500,yes,5,924,924,15783,1952,1,2,OldTown,1Story
1943,138000,no,4,1544,925,14190,1890,2,3,OldTown,1.5Fin
1944,135000,yes,5,893,845,9600,1949,1,2,NAmes,1.5Unf
1945,156000,yes,5,1728,1216,12099,1953,1,3,NAmes,1.5Fin
1946,301600,yes,5,3086,666,21281,1935,3,4,NAmes,2Story
1947,109000,yes,5,1034,735,10134,1940,1,2,OldTown,1.5Fin
1948,103200,no,4,882,882,5500,1956,1,1,OldTown,1.5Unf
1949,128500,yes,4,1281,1151,10284,1925,2,1,OldTown,1.5Fin
1950,64500,yes,4,968,656,10800,1927,2,4,OldTown,1Story
1951,148000,no,5,1534,736,10800,1895,1,3,OldTown,2Story
1952,86000,yes,5,691,691,5400,1920,1,2,OldTown,1Story
1953,172000,yes,7,1651,725,10090,1963,2,4,NAmes,SLvl
1954,120000,yes,5,888,920,8700,1961,1,3,NAmes,1Story
1955,128500,yes,6,952,952,8300,1968,1,3,NAmes,1Story
1956,135000,yes,5,2080,1040,11606,1969,1,5,NAmes,2Story
1957,122900,yes,5,924,672,8064,1949,1,3,NAmes,1.5Fin
1958,119200,yes,6,1082,1082,11664,1948,1,2,NAmes,1Story
1959,143000,yes,6,1846,1040,10496,1949,2,3,NAmes,1.5Fin
1960,119000,yes,5,988,876,7200,1950,1,3,NAmes,1Story
1961,102000,yes,5,1238,864,7200,1950,1,3,NAmes,1Story
1962,129000,yes,5,864,864,7200,1950,1,3,NAmes,1Story
1963,135000,yes,5,1134,1010,7000,1960,1,2,NAmes,1Story
1964,152000,yes,5,1040,1040,7500,1959,1,3,NAmes,1Story
1965,140000,yes,5,1170,1170,7315,1958,1,3,NAmes,1Story
1966,152000,yes,5,1242,1242,7903,1960,1,3,NAmes,1Story
1967,156500,yes,5,1377,1377,8000,1960,1,3,NAmes,1Story
1968,141000,no,5,1800,1800,8000,1961,2,6,NAmes,1Story
1969,99000,yes,5,925,0,7000,1961,1,3,NAmes,1Story
1970,187000,yes,6,1851,822,9760,1964,2,3,NAmes,2Story
1971,169500,yes,5,1812,864,7590,1962,2,4,NAmes,2Story
1972,125500,yes,5,864,864,6600,1962,1,2,NAmes,1Story
1973,130000,yes,5,936,896,6760,1962,1,3,NAmes,SFoyer
1974,103000,yes,5,960,850,6978,1926,1,2,OldTown,1Story
1975,132000,yes,5,1432,264,9600,1910,2,2,OldTown,2Story
1976,127500,yes,6,1296,845,6000,1927,1,3,OldTown,1.5Fin
1977,89500,yes,5,1022,1022,4480,1922,1,2,OldTown,1Story
1978,140000,yes,5,936,936,7200,1980,1,2,OldTown,SFoyer
1979,99900,yes,5,967,967,3153,1920,1,2,OldTown,1Story
1980,100000,yes,4,1047,641,10800,1885,1,2,OldTown,1Story
1981,130000,yes,5,1072,808,7200,1940,1,2,OldTown,1Story
1982,135000,yes,5,1174,680,9000,1900,1,2,OldTown,1.5Fin
1983,120000,yes,3,1183,649,6000,1948,1,2,OldTown,1.5Fin
1984,89471,yes,4,1131,907,5925,1937,1,2,OldTown,1Story
1985,85000,yes,4,1141,570,5925,1900,1,3,OldTown,1.5Fin
1986,108500,yes,4,960,960,6000,1920,1,2,OldTown,1Story
1987,137000,yes,4,1798,1075,9639,1900,2,4,OldTown,2Story
1988,110500,no,5,866,686,3880,1945,1,2,OldTown,1Story
1989,100000,yes,5,968,968,8520,1923,1,2,OldTown,1Story
1990,184900,yes,8,1772,725,10337,1910,2,3,OldTown,2Story
1991,145000,yes,6,1642,728,9863,1927,1,4,OldTown,2Story
1992,125000,yes,5,1472,702,9600,1925,1,3,OldTown,1.5Fin
1993,114000,yes,5,1232,616,4571,1910,1,3,OldTown,2Story
1994,90000,yes,5,2337,662,13600,1900,2,5,OldTown,2Story
1995,144100,yes,6,1650,926,8398,1910,2,3,OldTown,1.5Fin
1996,117500,yes,6,2210,1008,9900,1880,2,5,OldTown,2Story
1997,124500,yes,5,1358,687,3600,1930,1,3,OldTown,2Story
1998,185000,yes,7,2454,819,13500,1879,2,3,OldTown,2.5Unf
1999,133900,yes,6,2291,1214,7200,1910,2,4,OldTown,2.5Unf
2000,152000,yes,6,1616,1149,5400,1926,2,3,OldTown,1Story
2001,153500,yes,5,1559,1559,8100,1948,1,2,OldTown,1Story
2002,159500,yes,7,2554,718,10800,1890,1,3,OldTown,2Story
2003,87000,yes,5,1248,912,9439,1930,1,2,OldTown,1.5Fin
2004,104500,yes,4,968,0,8626,1956,1,2,OldTown,1Story
2005,110000,yes,4,1382,0,11800,1949,2,1,OldTown,SLvl
2006,136500,yes,5,1060,756,6854,1925,1,1,BrkSide,1Story
2007,128250,yes,5,1435,910,8674,1950,1,3,BrkSide,1.5Fin
2008,144000,yes,5,1167,915,8731,1920,1,3,BrkSide,1Story
2009,210000,yes,6,1635,1065,8737,1923,1,3,BrkSide,1.5Fin
2010,135000,yes,5,1274,728,6125,1939,2,3,BrkSide,1.5Fin
2011,128000,yes,6,1232,600,6000,1939,1,3,BrkSide,2Story
2012,131000,yes,6,1218,735,6000,1941,1,3,BrkSide,1.5Fin
2013,113000,yes,5,884,884,6120,1939,1,2,BrkSide,1.5Unf
2014,126000,yes,6,1409,861,6240,1938,1,3,BrkSide,1.5Fin
2015,132000,yes,5,1322,672,6240,1939,1,4,BrkSide,1.5Fin
2016,131750,yes,5,1426,966,6240,1930,1,3,BrkSide,1.5Fin
2017,132500,yes,5,1281,756,6120,1926,1,2,BrkSide,1.5Fin
2018,137500,yes,5,1513,939,6120,1920,1,4,BrkSide,2Story
2019,132000,yes,7,854,832,6120,1929,1,2,BrkSide,1.5Unf
2020,127500,yes,6,1367,884,6240,1931,1,3,BrkSide,1.5Fin
2021,102000,yes,6,986,960,6180,1926,1,2,BrkSide,1Story
2022,200000,yes,6,2264,1100,7755,1918,2,4,OldTown,2Story
2023,180500,yes,6,1824,764,13515,1919,1,3,BrkSide,2Story
2024,165000,yes,6,1376,768,8850,1920,1,3,BrkSide,1.5Fin
2025,90000,yes,5,1316,750,8550,1926,1,4,BrkSide,1.5Fin
2026,153575,yes,6,1396,698,8730,1915,1,3,BrkSide,2Story
2027,140000,yes,7,1344,672,5700,1929,1,3,OldTown,2Story
2028,136000,yes,6,2526,714,8520,1916,2,5,OldTown,1.5Fin
2029,113000,yes,5,1173,592,5680,1901,2,3,OldTown,1.5Fin
2030,117000,yes,5,1214,969,5680,1901,1,2,OldTown,1.5Fin
2031,169500,yes,7,1818,1040,7758,1931,1,4,IDOTRR,1.5Fin
2032,139400,yes,7,1108,637,7449,1930,1,3,IDOTRR,1.5Unf
2033,202500,yes,6,2294,741,13200,1963,3,5,IDOTRR,SLvl
2034,127000,no,6,1355,684,6882,1914,1,3,IDOTRR,2Story
2035,141000,yes,6,1375,780,9000,1937,1,3,IDOTRR,1.5Fin
2036,212300,yes,7,1952,976,9780,1950,1,4,IDOTRR,2Story
2037,161000,yes,6,2180,1138,10320,1915,1,3,IDOTRR,1.5Fin
2038,99500,yes,4,1315,808,4330,1958,2,3,IDOTRR,1.5Fin
2039,101000,yes,5,1111,530,7200,1920,1,3,IDOTRR,2.5Unf
2040,109900,yes,4,1196,1196,4800,1916,1,2,IDOTRR,1Story
2041,128500,yes,5,1382,720,12358,1941,1,2,OldTown,1.5Fin
2042,122000,yes,7,1889,925,10120,1910,1,4,OldTown,2.5Unf
2043,87000,no,5,840,672,4388,1930,1,3,OldTown,1.5Unf
2044,50000,yes,4,1484,771,10320,1910,2,3,IDOTRR,1.5Fin
2045,219000,yes,7,2267,1005,12888,1937,1,3,Sawyer,2Story
2046,200500,no,5,3086,1598,18030,1946,3,3,ClearCr,1.5Fin
2047,126000,yes,5,1134,756,8160,1940,1,3,Edwards,1.5Fin
2048,108500,yes,5,1282,672,4484,1942,1,2,SWISU,1.5Fin
2049,130000,yes,5,999,925,11235,1963,1,3,Sawyer,SFoyer
2050,158450,yes,5,1452,1420,11235,1964,1,2,Sawyer,SFoyer
2051,115400,yes,4,1005,1005,14299,1964,1,3,Sawyer,1Story
2052,118500,yes,4,1029,1029,7943,1961,1,3,Sawyer,1Story
2053,165000,yes,5,1020,980,14149,1964,2,3,Sawyer,SLvl
2054,123000,yes,5,1040,1040,11677,1966,1,3,Sawyer,1Story
2055,129000,yes,6,913,814,8400,1966,1,3,Sawyer,SFoyer
2056,125000,yes,5,894,894,7094,1966,1,3,Sawyer,1Story
2057,108000,yes,5,948,948,8978,1968,1,3,Sawyer,1Story
2058,119900,yes,5,868,768,8425,1971,1,2,Sawyer,1Story
2059,115000,yes,5,897,876,8665,1968,1,3,Sawyer,1Story
2060,134500,yes,5,943,943,8398,1967,1,2,Sawyer,1Story
2061,127000,yes,5,955,955,7742,1966,1,3,Sawyer,1Story
2062,129000,yes,5,894,894,8724,1968,1,3,Sawyer,1Story
2063,143500,yes,6,1285,660,8197,1977,1,3,Sawyer,1Story
2064,129000,yes,5,912,912,8169,1966,1,3,Sawyer,1Story
2065,187000,yes,5,1375,1240,14175,1956,1,3,Sawyer,1Story
2066,158000,yes,5,2654,671,16779,1920,3,4,Sawyer,2Story
2067,112000,yes,5,1416,816,25339,1918,2,3,Sawyer,1Story
2068,165250,yes,7,1302,680,6960,1940,1,2,Sawyer,1.5Fin
2069,150000,yes,6,1299,967,11375,1954,1,3,Sawyer,1Story
2070,137000,yes,5,1176,1158,13770,1958,1,3,Sawyer,1Story
2071,89500,yes,4,998,0,9000,1945,1,3,Sawyer,1Story
2072,302000,yes,7,1824,1643,115149,1971,2,2,ClearCr,1Story
2073,182000,yes,6,1522,1190,11075,1984,2,3,ClearCr,1Story
2074,211000,yes,6,2060,1151,10029,1988,2,4,ClearCr,2Story
2075,216000,yes,5,1325,409,17541,1948,2,3,Edwards,1Story
2076,130000,yes,5,1630,1073,22692,1953,2,3,Edwards,1Story
2077,109900,yes,4,1242,484,17808,1946,1,2,Edwards,1Story
2078,255000,yes,6,2422,1288,12671,1954,3,4,ClearCr,1Story
2079,243000,yes,6,2158,1202,12615,1950,2,4,Edwards,1Story
2080,154000,yes,6,1626,988,10512,1954,1,3,Edwards,1.5Fin
2081,118000,yes,5,864,864,5400,1958,1,3,SWISU,1Story
2082,80000,yes,4,943,0,11515,1958,1,3,Edwards,1Story
2083,150000,no,4,1440,1440,7711,1977,2,4,Edwards,1Story
2084,86000,no,4,605,528,9098,1920,1,2,Edwards,1Story
2085,130000,yes,5,1038,1038,3869,1984,2,2,Edwards,1Story
2086,125000,yes,5,1342,1342,9280,1951,1,4,Edwards,1Story
2087,136500,yes,5,1480,1080,11100,1951,1,4,Edwards,1.5Fin
2088,96000,yes,4,1362,951,7550,1920,2,4,Edwards,1.5Fin
2089,120000,yes,5,1340,0,9060,1957,1,3,Edwards,1Story
2090,228500,yes,6,1822,1105,23920,1984,2,4,SawyerW,1.5Fin
2091,179900,yes,7,1442,910,10357,1990,2,3,SawyerW,1Story
2092,225000,yes,7,2243,700,13474,1990,2,4,SawyerW,2Story
2093,301000,yes,7,2730,1502,10380,1986,2,4,SawyerW,2Story
2094,238000,yes,7,2127,1104,13125,1991,2,4,SawyerW,2Story
2095,228500,yes,7,1982,807,11287,1989,2,3,SawyerW,2Story
2096,220000,yes,7,1958,779,9317,1994,2,3,SawyerW,2Story
2097,383970,yes,7,2696,1264,9965,2007,2,4,CollgCr,2Story
2098,424870,yes,8,2828,1466,9965,2006,3,4,CollgCr,2Story
2099,250000,yes,8,1651,1643,9178,2007,2,3,CollgCr,1Story
2100,360000,yes,8,2140,2140,10481,2006,2,3,CollgCr,1Story
2101,279500,yes,7,1494,1494,10652,2006,2,3,CollgCr,1Story
2102,200141,yes,7,1316,1316,11175,2007,2,3,CollgCr,1Story
2103,246500,yes,8,1651,1643,10235,2007,2,3,CollgCr,1Story
2104,276000,yes,8,2574,1482,9588,2007,2,3,CollgCr,2Story
2105,203000,yes,7,1274,1274,8814,2005,2,3,CollgCr,1Story
2106,155835,yes,7,1456,728,11103,2006,2,3,CollgCr,2Story
2107,194000,yes,7,1240,1240,8556,2006,2,2,CollgCr,1Story
2108,195400,yes,7,1208,1208,6762,2007,2,2,CollgCr,1Story
2109,217000,yes,7,1546,1546,11750,2005,2,3,CollgCr,1Story
2110,212999,yes,8,1500,1489,8760,2006,2,3,CollgCr,1Story
2111,175900,yes,7,1270,1270,7242,2005,2,2,CollgCr,1Story
2112,191000,yes,7,1795,879,9316,2005,2,3,CollgCr,2Story
2113,176432,yes,6,1314,1314,9317,2006,2,3,CollgCr,1Story
2114,277000,yes,7,2062,1157,14364,1988,2,3,SawyerW,2Story
2115,207000,yes,7,1873,929,8883,1988,2,3,SawyerW,2Story
2116,277000,yes,6,2144,1444,159000,1958,2,4,ClearCr,1.5Fin
2117,240000,yes,6,1953,1580,53107,1992,2,3,ClearCr,2Story
2118,187500,yes,6,2087,832,12205,1966,2,5,ClearCr,2Story
2119,279000,yes,8,1743,966,20064,1976,0,0,ClearCr,1Story
2120,139500,yes,5,1022,1022,14217,1994,1,3,CollgCr,1Story
2121,126000,yes,5,990,990,8775,1994,1,3,CollgCr,1Story
2122,177500,yes,6,1200,1200,11249,1995,2,3,CollgCr,1Story
2123,175000,yes,6,1308,635,10021,1997,2,3,CollgCr,2Story
2124,211000,yes,6,1796,794,9531,1998,2,3,CollgCr,2Story
2125,146000,yes,5,990,990,8428,1994,1,3,CollgCr,1Story
2126,147900,yes,5,1097,1097,16561,1996,1,3,CollgCr,1Story
2127,123600,no,4,990,990,8070,1994,1,3,CollgCr,1Story
2128,204750,yes,6,1786,824,9337,1997,2,3,CollgCr,2Story
2129,235500,yes,7,1873,988,10820,1999,2,3,CollgCr,2Story
2130,217000,yes,7,1753,853,12352,1998,2,3,CollgCr,2Story
2131,190550,yes,7,1690,845,9543,2001,2,3,CollgCr,2Story
2132,217500,yes,7,1842,985,8826,2000,2,3,CollgCr,2Story
2133,226000,yes,7,1479,1453,10665,2003,2,3,CollgCr,1Story
2134,180000,yes,7,1668,840,11317,2003,2,3,CollgCr,2Story
2135,131000,yes,5,894,864,11800,1974,1,3,CollgCr,1Story
2136,153500,yes,5,1025,1015,8660,1976,2,3,CollgCr,SLvl
2137,160000,yes,5,1009,995,9720,1977,2,3,CollgCr,SLvl
2138,134900,yes,5,1040,1040,8982,1977,1,3,CollgCr,1Story
2139,130000,yes,5,907,876,16300,1977,1,3,CollgCr,1Story
2140,120000,yes,5,879,864,9675,1975,1,3,CollgCr,1Story
2141,112500,yes,5,882,882,7700,1972,1,3,CollgCr,1Story
2142,122000,yes,5,969,969,10356,1975,1,3,CollgCr,1Story
2143,127000,yes,5,864,864,7200,1972,1,3,CollgCr,1Story
2144,117000,yes,4,875,385,7200,1972,1,3,CollgCr,1Story
2145,305900,yes,8,2000,2000,10386,2004,2,3,CollgCr,1Story
2146,228500,yes,8,2169,1284,9375,2002,2,3,CollgCr,2Story
2147,270000,yes,7,1673,1673,11354,2000,2,3,CollgCr,1Story
2148,192000,yes,7,1459,1459,8749,2002,2,3,CollgCr,1Story
2149,213000,yes,7,1932,979,8749,2003,2,3,CollgCr,2Story
2150,200000,yes,7,1729,860,8158,2002,2,3,CollgCr,2Story
2151,267000,yes,8,2452,1028,16226,1998,2,4,CollgCr,2Story
2152,228000,yes,8,1592,1556,11927,1994,2,3,CollgCr,1Story
2153,275000,yes,8,2439,1531,12728,2001,2,4,CollgCr,2Story
2154,211000,yes,7,1992,860,15295,1996,2,3,CollgCr,2Story
2155,285000,yes,9,1668,1626,11248,2002,2,3,CollgCr,1Story
2156,240000,yes,8,2090,1220,10000,1995,2,3,CollgCr,2Story
2157,131500,yes,6,848,848,4435,2003,1,1,CollgCr,1Story
2158,246900,yes,8,1341,1341,17227,1999,1,1,CollgCr,1Story
2159,219500,yes,7,1928,847,8200,2003,2,4,CollgCr,2Story
2160,185000,yes,7,1337,1337,8450,2003,2,3,CollgCr,1Story
2161,179400,yes,7,1476,738,8145,2007,2,3,CollgCr,2Story
2162,213500,yes,7,1797,939,9245,2006,2,3,CollgCr,2Story
2163,179600,yes,7,1422,1422,8500,2004,2,3,CollgCr,1Story
2164,173500,yes,7,1190,1169,8769,2005,2,2,CollgCr,1Story
2165,167840,yes,6,1330,1330,8334,2006,2,3,CollgCr,1Story
2166,168675,yes,7,1491,738,8333,2006,2,3,CollgCr,2Story
2167,167000,yes,5,1536,768,9045,2005,2,3,CollgCr,2Story
2168,140000,yes,5,1214,1214,9170,1965,1,2,Edwards,1Story
2169,118500,yes,5,936,936,9825,1967,1,2,Edwards,SFoyer
2170,110000,yes,4,1088,1088,8308,1963,1,2,Edwards,1Story
2171,94750,yes,4,960,960,10921,1965,1,3,Edwards,1Story
2172,122000,yes,5,1351,901,16287,1925,1,3,Edwards,1.5Fin
2173,110000,yes,6,1179,1179,8240,1960,1,2,Edwards,1Story
2174,118500,no,6,816,816,11841,1990,1,3,Edwards,SFoyer
2175,133500,yes,6,1044,960,6285,1976,1,3,Edwards,SLvl
2176,148000,yes,6,1113,1143,7917,1976,1,3,Edwards,1Story
2177,141000,yes,5,2233,0,9555,1979,2,5,Edwards,2Story
2178,155000,yes,5,1125,1125,8536,2006,1,2,Edwards,1Story
2179,157000,yes,5,1090,1090,7024,2005,1,2,Edwards,1Story
2180,171500,yes,5,1408,734,7023,2005,2,3,Edwards,2Story
2181,183850,yes,10,5095,5095,39290,2008,2,2,Edwards,1Story
2182,184750,yes,10,4676,3138,40094,2007,3,3,Edwards,2Story
2183,140000,yes,6,1072,547,3675,2005,1,2,Edwards,SFoyer
2184,131750,yes,5,960,960,6400,1959,1,2,Edwards,1Story
2185,61500,no,4,1152,0,6882,1955,2,2,Edwards,1Story
2186,111000,yes,4,948,864,10215,1954,1,3,Edwards,1Story
2187,98500,no,5,1195,1195,8741,1946,2,4,Edwards,1Story
2188,79000,no,3,774,544,4270,1931,1,3,Edwards,1Story
2189,108500,yes,6,865,660,10042,1920,1,2,Edwards,1.5Fin
2190,110000,yes,4,894,894,9450,1954,1,3,Edwards,1Story
2191,112000,yes,4,1346,560,11767,1910,1,2,Edwards,2Story
2192,125000,yes,4,768,768,8172,1955,1,2,Edwards,1Story
2193,79275,yes,4,864,864,8172,1955,1,3,Edwards,1Story
2194,119000,yes,4,948,948,8190,1954,1,3,Edwards,1Story
2195,200000,no,6,3395,1440,10896,1914,2,8,SWISU,2.5Fin
2196,150000,no,5,2592,1296,10890,1923,2,6,SWISU,2Story
2197,165000,yes,6,1502,602,10592,1923,1,3,Crawfor,2Story
2198,96500,yes,5,789,768,10594,1926,1,2,Crawfor,1.5Unf
2199,136500,yes,5,1422,1290,7223,1926,1,3,Crawfor,1Story
2200,146500,yes,6,1298,651,6821,1921,2,2,Crawfor,1.5Fin
2201,175000,yes,5,1768,731,7200,1937,1,3,SWISU,1.5Fin
2202,148500,yes,7,1098,531,4000,1930,1,2,Crawfor,2Story
2203,141500,yes,6,1436,585,6720,1921,1,3,Crawfor,2Story
2204,189950,yes,7,1426,912,7642,1918,1,3,Crawfor,1.5Fin
2205,135000,yes,6,1461,686,7155,1926,1,3,Crawfor,2Story
2206,164000,yes,7,1646,918,7128,1941,2,4,Crawfor,2.5Unf
2207,90350,yes,5,694,440,4280,1913,1,2,Crawfor,1Story
2208,139000,yes,5,1250,661,5362,1910,2,3,Crawfor,1.5Fin
2209,119750,yes,5,954,920,6305,1938,1,2,Crawfor,1Story
2210,145000,yes,6,1958,979,7136,1946,2,4,Crawfor,2Story
2211,145000,yes,5,2002,1001,6270,1949,2,4,Crawfor,2Story
2212,238000,yes,7,1718,851,7230,1927,2,4,Crawfor,2.5Unf
2213,153500,yes,5,1226,0,13108,1951,1,2,Crawfor,1Story
2214,239000,yes,6,2624,1370,22420,1918,2,4,Crawfor,2Story
2215,359100,yes,8,3194,965,12168,1934,2,4,Crawfor,2Story
2216,188000,yes,4,1755,930,7810,1930,2,4,Crawfor,1.5Fin
2217,220000,yes,6,1991,854,11275,1932,1,3,Crawfor,1.5Fin
2218,140000,yes,5,1355,728,6221,1941,2,3,Crawfor,1.5Fin
2219,315000,yes,8,2727,853,10570,1932,2,3,Crawfor,2Story
2220,259500,yes,6,2320,1028,7259,1945,2,3,Crawfor,2Story
2221,257500,yes,6,1839,1477,14442,1957,2,3,Crawfor,1Story
2222,219500,yes,7,1740,800,13125,1940,1,3,Crawfor,2Story
2223,217000,yes,6,2259,1809,21000,1953,2,3,Crawfor,1Story
2224,201000,yes,6,1560,1560,25485,1960,1,3,Crawfor,1Story
2225,215000,yes,6,1488,1488,21579,1968,2,3,Crawfor,1Story
2226,123900,yes,6,1045,516,1782,1980,1,2,Blueste,2Story
2227,170000,yes,4,1680,1680,17871,1995,2,4,Crawfor,1Story
2228,200000,yes,8,1020,1004,3907,1988,1,1,Blueste,1Story
2229,198000,yes,7,1696,1696,20693,1971,2,3,Crawfor,1Story
2230,200624,yes,6,2515,2035,32668,1957,3,4,Crawfor,1Story
2231,315000,yes,8,2726,279,18044,1986,2,2,Crawfor,1Story
2232,115000,no,5,1517,793,8500,1919,2,3,IDOTRR,1.5Fin
2233,141000,yes,6,1215,720,7000,1940,1,3,IDOTRR,1.5Fin
2234,87000,yes,5,803,720,5000,1941,1,2,IDOTRR,1.5Unf
2235,129850,no,5,1601,936,7288,1925,2,3,IDOTRR,1.5Fin
2236,100000,yes,4,1123,732,6060,1939,1,3,IDOTRR,1.5Fin
2237,150909,no,5,1828,859,9060,1923,2,3,IDOTRR,2Story
2238,75200,yes,5,816,816,3672,1922,1,2,IDOTRR,1Story
2239,118400,yes,6,1012,1012,8263,1920,1,2,IDOTRR,1Story
2240,67000,yes,5,1077,961,8967,1920,1,2,IDOTRR,1Story
2241,152000,yes,5,1558,910,13710,1950,1,4,IDOTRR,1.5Fin
2242,68104,yes,2,845,0,11067,1939,1,1,IDOTRR,1.5Fin
2243,119600,no,5,1991,957,8250,1895,2,4,IDOTRR,2Story
2244,140000,yes,4,1073,1073,6565,1957,1,3,IDOTRR,1Story
2245,124900,yes,5,1001,837,6060,1930,1,2,IDOTRR,1Story
2246,375000,yes,8,1625,1573,5568,2006,2,2,Crawfor,1Story
2247,235000,yes,8,1625,1573,4750,2006,2,2,Crawfor,1Story
2248,183500,yes,6,1299,1001,12150,1979,2,2,Mitchel,SFoyer
2249,156000,yes,6,912,888,7540,1978,1,2,Mitchel,SFoyer
2250,134000,yes,6,1080,1084,9187,1983,1,3,Mitchel,1Story
2251,215000,yes,5,1392,1441,10000,2002,2,3,Mitchel,1Story
2252,245000,yes,7,1409,1409,12864,2002,1,1,Mitchel,1Story
2253,210000,yes,7,1478,1454,9928,1991,2,3,Mitchel,1Story
2254,148000,yes,7,918,852,8750,1975,1,3,Mitchel,SLvl
2255,143000,yes,6,1026,970,8410,1974,1,2,Mitchel,SFoyer
2256,244000,yes,7,1501,1501,4054,1987,2,2,Timber,1Story
2257,330000,yes,7,1502,1502,9763,1998,1,1,GrnHill,1Story
2258,170000,yes,5,1328,1350,16905,1959,1,2,Timber,1Story
2259,257000,yes,6,2279,585,19958,1958,2,4,Timber,1Story
2260,231713,yes,7,1689,1689,8368,2006,2,3,Timber,1Story
2261,267300,yes,8,1564,1546,8298,2006,2,2,Timber,1Story
2262,265900,yes,8,1484,1476,9037,2006,2,2,Timber,1Story
2263,239000,yes,8,1571,1571,10991,2007,2,3,Timber,1Story
2264,248900,yes,8,1646,1638,10656,2006,2,3,Timber,1Story
2265,174000,yes,7,1240,1265,10331,1985,2,3,Timber,1Story
2266,187500,yes,7,1717,1156,13758,1990,2,3,Timber,1.5Fin
2267,204000,yes,6,1756,872,9303,1996,2,3,Timber,2Story
2268,180500,yes,8,1312,1267,6718,2001,2,2,Timber,1Story
2269,187500,yes,7,1146,868,9590,2003,2,3,Timber,SLvl
2270,282000,yes,8,1922,1922,11305,2002,2,2,Timber,1Story
2271,178000,yes,6,1491,1491,7777,1996,2,3,Timber,1Story
2272,270000,yes,8,1629,1616,14536,2002,2,3,Timber,1Story
2273,279900,yes,7,2486,1122,11800,2003,3,5,Timber,2Story
2274,186700,yes,5,1572,1572,35133,1963,1,3,Timber,1Story
2275,283463,yes,8,1776,1732,15306,2006,2,3,Timber,1Story
2276,392000,yes,10,1824,1824,12633,2006,2,3,Timber,1Story
2277,281213,yes,8,2482,1094,12665,2005,2,4,Timber,2Story
2278,147000,no,5,1120,1120,8402,2007,1,3,Mitchel,1Story
2279,130000,yes,3,2034,0,43500,1953,1,2,Mitchel,1Story
2280,140000,yes,6,936,920,6710,1996,0,0,Mitchel,SFoyer
2281,132250,yes,4,1040,1064,25286,1963,1,3,Mitchel,1Story
2282,143000,yes,5,1632,1632,25000,1967,2,4,Mitchel,1Story
2283,168000,yes,4,1622,1249,32463,1961,1,3,Mitchel,1Story
2284,129900,yes,5,1060,1040,4224,1976,1,3,MeadowV,1Story
2285,134000,yes,5,1142,1142,4224,1976,1,3,MeadowV,1Story
2286,85500,yes,4,1092,546,1504,1972,1,3,MeadowV,2Story
2287,106500,yes,4,992,530,1533,1970,1,2,MeadowV,SLvl
2288,93900,no,4,1092,546,1495,1970,1,3,MeadowV,2Story
2289,75000,yes,4,1092,546,2001,1970,1,3,MeadowV,2Story
2290,84500,no,4,630,630,1936,1970,1,1,MeadowV,SFoyer
2291,75190,yes,4,1092,546,1890,1976,1,3,MeadowV,2Story
2292,146800,yes,6,1062,1029,11333,1976,1,3,Mitchel,SLvl
2293,153500,yes,5,1008,923,9129,1977,1,1,Mitchel,SFoyer
2294,188000,yes,6,1356,1244,15957,1977,2,3,Mitchel,SLvl
2295,196000,yes,5,1676,1160,33983,1977,1,3,Mitchel,1Story
2296,157000,yes,5,1432,716,8286,1977,1,3,Mitchel,2Story
2297,138000,no,5,796,796,6723,1971,1,2,Mitchel,SFoyer
2298,129500,yes,5,768,768,7244,1970,1,2,Mitchel,SFoyer
2299,80000,yes,4,1608,1396,27697,1961,1,3,Mitchel,1Story
2300,129500,yes,4,845,845,7599,1982,1,2,Mitchel,1Story
2301,135000,yes,5,1178,1090,11000,1976,1,3,Mitchel,1Story
2302,124500,yes,5,816,816,8314,1982,1,2,Mitchel,1Story
2303,139000,yes,5,816,816,11625,1983,1,2,Mitchel,1Story
2304,93500,no,5,974,974,10712,1991,1,3,Mitchel,1Story
2305,124500,yes,5,887,864,10447,1984,1,3,Mitchel,1Story
2306,149900,yes,6,1293,1178,11027,1954,2,2,NAmes,1Story
2307,157500,yes,6,1024,1008,10533,1956,1,2,NAmes,1Story
2308,169000,yes,5,1797,1617,11765,1957,1,3,NAmes,1Story
2309,252000,yes,6,1390,1705,39384,1957,1,1,NAmes,1Story
2310,192100,yes,7,1851,1851,11727,1969,2,3,NAmes,1Story
2311,183500,yes,6,1525,813,8238,1997,2,3,Gilbert,2Story
2312,222000,yes,7,2236,964,13006,1997,2,4,Gilbert,2Story
2313,170000,yes,6,1671,781,13041,1995,2,3,Gilbert,2Story
2314,187500,yes,6,1498,691,13031,1995,2,3,Gilbert,2Story
2315,202000,yes,6,1776,821,9783,1996,2,3,Gilbert,2Story
2316,185000,yes,6,1511,802,11207,1997,2,3,Gilbert,2Story
2317,320000,yes,7,2462,1392,19378,2005,2,4,Gilbert,2Story
2318,240000,yes,7,1670,1670,14859,2006,2,3,Gilbert,1Story
2319,250000,yes,8,2064,1074,13128,2005,2,4,Gilbert,2Story
2320,239900,yes,8,1801,893,10463,2005,2,3,Gilbert,2Story
2321,309000,yes,7,2212,1700,13751,2005,2,3,Gilbert,2Story
2322,274725,yes,7,2021,868,23257,2006,2,3,Gilbert,2Story
